Peer,vendor,KPI,value
Integrated Performance Management Products,SAP Analytics Cloud,Vendor Support,5.551010744
Integrated Performance Management Products,Serviceware Perf.,Vendor Support,10
Integrated Performance Management Products,Peer Group Average,Vendor Support,6.361502023
Integrated Performance Management Products,Bissantz,Implementer Support,7.896159317
Integrated Performance Management Products,CALUMO,Implementer Support,8.358108108
Integrated Performance Management Products,Cubeware,Implementer Support,2.459459459
Integrated Performance Management Products,IBM Plan. Analytics,Implementer Support,6.09972041
Integrated Performance Management Products,Infor d/EPM,Implementer Support,5.495806151
Integrated Performance Management Products,SAP Analytics Cloud,Implementer Support,5.706473916
Integrated Performance Management Products,Serviceware Perf.,Implementer Support,10
Integrated Performance Management Products,Peer Group Average,Implementer Support,6.573675337
Integrated Performance Management Products,Bissantz,Product Satisfaction,8.736842105
Integrated Performance Management Products,CALUMO,Product Satisfaction,8.449930135
Integrated Performance Management Products,Cubeware,Product Satisfaction,1
Integrated Performance Management Products,IBM Plan. Analytics,Product Satisfaction,8.26023627
Integrated Performance Management Products,Infor d/EPM,Product Satisfaction,4.641825803
Integrated Performance Management Products,SAP Analytics Cloud,Product Satisfaction,5.541963551
Integrated Performance Management Products,Serviceware Perf.,Product Satisfaction,8.603358996
Integrated Performance Management Products,Peer Group Average,Product Satisfaction,6.462022409
Integrated Performance Management Products,Bissantz,Customer Satisfaction,7.65897167
Integrated Performance Management Products,CALUMO,Customer Satisfaction,8.65960762
Integrated Performance Management Products,Cubeware,Customer Satisfaction,2.117010626
Integrated Performance Management Products,IBM Plan. Analytics,Customer Satisfaction,6.084028575
Integrated Performance Management Products,Infor d/EPM,Customer Satisfaction,4.197641212
Integrated Performance Management Products,SAP Analytics Cloud,Customer Satisfaction,4.473177534
Integrated Performance Management Products,Serviceware Perf.,Customer Satisfaction,8.547702797
Integrated Performance Management Products,Peer Group Average,Customer Satisfaction,5.962591434
Integrated Performance Management Products,Bissantz,Dashboards,7.594905851
Integrated Performance Management Products,CALUMO,Dashboards,5.960720181
Integrated Performance Management Products,Cubeware,Dashboards,2.710764122
Integrated Performance Management Products,IBM Plan. Analytics,Dashboards,3.779873487
Integrated Performance Management Products,Infor d/EPM,Dashboards,2.283120377
Integrated Performance Management Products,SAP Analytics Cloud,Dashboards,6.367046316
Integrated Performance Management Products,Serviceware Perf.,Dashboards,6.918226783
Integrated Performance Management Products,Peer Group Average,Dashboards,5.08780816
Integrated Performance Management Products,Bissantz,Distribution of Reports,8.459679032
Integrated Performance Management Products,CALUMO,Distribution of Reports,6.516893057
Integrated Performance Management Products,Cubeware,Distribution of Reports,6.842454175
Integrated Performance Management Products,IBM Plan. Analytics,Distribution of Reports,4.205409114
Integrated Performance Management Products,Infor d/EPM,Distribution of Reports,4.801185962
Integrated Performance Management Products,SAP Analytics Cloud,Distribution of Reports,4.597144069
Integrated Performance Management Products,Serviceware Perf.,Distribution of Reports,5.305805695
Integrated Performance Management Products,Peer Group Average,Distribution of Reports,5.818367301
Integrated Performance Management Products,Bissantz,Ad Hoc Query,7.570806336
Integrated Performance Management Products,CALUMO,Ad Hoc Query,8.000648444
Integrated Performance Management Products,Cubeware,Ad Hoc Query,2.234537111
Integrated Performance Management Products,IBM Plan. Analytics,Ad Hoc Query,8.144453312
Integrated Performance Management Products,Infor d/EPM,Ad Hoc Query,4.309656824
Integrated Performance Management Products,SAP Analytics Cloud,Ad Hoc Query,3.819792498
Integrated Performance Management Products,Serviceware Perf.,Ad Hoc Query,9.533120511
Integrated Performance Management Products,Peer Group Average,Ad Hoc Query,6.230430719
Integrated Performance Management Products,Bissantz,Analyses,8.726910828
Integrated Performance Management Products,CALUMO,Analyses,6.74741242
Integrated Performance Management Products,Cubeware,Analyses,3.603503185
Integrated Performance Management Products,IBM Plan. Analytics,Analyses,6.849739433
Integrated Performance Management Products,Infor d/EPM,Analyses,3.789808917
Integrated Performance Management Products,SAP Analytics Cloud,Analyses,6.199891584
Integrated Performance Management Products,Serviceware Perf.,Analyses,9.565286624
Integrated Performance Management Products,Peer Group Average,Analyses,6.49750757
Integrated Performance Management Products,Bissantz,Advanced Analytics,4.849081104
Integrated Performance Management Products,CALUMO,Advanced Analytics,4.627211138
Integrated Performance Management Products,Cubeware,Advanced Analytics,1
Integrated Performance Management Products,IBM Plan. Analytics,Advanced Analytics,4.845498033
Integrated Performance Management Products,Infor d/EPM,Advanced Analytics,2.247972882
Integrated Performance Management Products,SAP Analytics Cloud,Advanced Analytics,6.481205673
Integrated Performance Management Products,Serviceware Perf.,Advanced Analytics,2.862780543
Integrated Performance Management Products,Peer Group Average,Advanced Analytics,3.844821339
Integrated Performance Management Products,Bissantz,Planning and Budgeting,6.141253508
Integrated Performance Management Products,CALUMO,Planning and Budgeting,8.700654818
Integrated Performance Management Products,Cubeware,Planning and Budgeting,3.424695978
Integrated Performance Management Products,IBM Plan. Analytics,Planning and Budgeting,10
Integrated Performance Management Products,Infor d/EPM,Planning and Budgeting,7.077997484
Integrated Performance Management Products,SAP Analytics Cloud,Planning and Budgeting,6.334002601
Integrated Performance Management Products,Serviceware Perf.,Planning and Budgeting,9.553788587
Integrated Performance Management Products,Peer Group Average,Planning and Budgeting,7.318913282
Integrated Performance Management Products,Bissantz,Functionality,7.223772776
Integrated Performance Management Products,CALUMO,Functionality,6.758923343
Integrated Performance Management Products,Cubeware,Functionality,3.302659095
Integrated Performance Management Products,IBM Plan. Analytics,Functionality,6.30416223
Integrated Performance Management Products,Infor d/EPM,Functionality,4.084957074
Integrated Performance Management Products,SAP Analytics Cloud,Functionality,5.633180457
Integrated Performance Management Products,Serviceware Perf.,Functionality,7.289834791
Integrated Performance Management Products,Peer Group Average,Functionality,5.799641395
Integrated Performance Management Products,Bissantz,Self-Service,6.93852459
Integrated Performance Management Products,CALUMO,Self-Service,6.63338301
Integrated Performance Management Products,Cubeware,Self-Service,5.03432377
Integrated Performance Management Products,IBM Plan. Analytics,Self-Service,6.63338301
Integrated Performance Management Products,Infor d/EPM,Self-Service,3.581967213
Integrated Performance Management Products,SAP Analytics Cloud,Self-Service,7.372514824
Integrated Performance Management Products,Serviceware Perf.,Self-Service,5.404532305
Integrated Performance Management Products,Peer Group Average,Self-Service,5.942661246
Integrated Performance Management Products,Bissantz,Ease of Use,5.906586196
Integrated Performance Management Products,CALUMO,Ease of Use,5.525728399
Integrated Performance Management Products,Cubeware,Ease of Use,1
Integrated Performance Management Products,IBM Plan. Analytics,Ease of Use,4.601530611
Integrated Performance Management Products,Infor d/EPM,Ease of Use,3.91791264
Integrated Performance Management Products,SAP Analytics Cloud,Ease of Use,2.999306332
Integrated Performance Management Products,Serviceware Perf.,Ease of Use,8.145410425
Integrated Performance Management Products,Peer Group Average,Ease of Use,4.585210658
Integrated Performance Management Products,Bissantz,Flexibility,3.862771761
Integrated Performance Management Products,CALUMO,Flexibility,6.561242148
Integrated Performance Management Products,Cubeware,Flexibility,3.462187791
Integrated Performance Management Products,IBM Plan. Analytics,Flexibility,9.665585408
Integrated Performance Management Products,Infor d/EPM,Flexibility,4.641525457
Integrated Performance Management Products,SAP Analytics Cloud,Flexibility,1.065965273
Integrated Performance Management Products,Serviceware Perf.,Flexibility,8.437233774
Integrated Performance Management Products,Peer Group Average,Flexibility,5.385215945
Integrated Performance Management Products,Bissantz,Query Performance,5.961052101
Integrated Performance Management Products,CALUMO,Query Performance,8.354789915
Integrated Performance Management Products,Cubeware,Query Performance,4.740853325
Integrated Performance Management Products,IBM Plan. Analytics,Query Performance,7.780257549
Integrated Performance Management Products,Infor d/EPM,Query Performance,6.298655889
Integrated Performance Management Products,SAP Analytics Cloud,Query Performance,5.442280819
Integrated Performance Management Products,Serviceware Perf.,Query Performance,6.881278834
Integrated Performance Management Products,Peer Group Average,Query Performance,6.494166919
Integrated Performance Management Products,Bissantz,Performance Satisfaction,6.20029985
Integrated Performance Management Products,CALUMO,Performance Satisfaction,9.02173913
Integrated Performance Management Products,Cubeware,Performance Satisfaction,1
Integrated Performance Management Products,IBM Plan. Analytics,Performance Satisfaction,9.823913043
Integrated Performance Management Products,Infor d/EPM,Performance Satisfaction,5.125465839
Integrated Performance Management Products,SAP Analytics Cloud,Performance Satisfaction,7.277882798
Integrated Performance Management Products,Serviceware Perf.,Performance Satisfaction,6.485834502
Integrated Performance Management Products,Peer Group Average,Performance Satisfaction,6.419305023
Integrated Performance Management Products,Bissantz,Sales Experience,7.854617456
Integrated Performance Management Products,CALUMO,Sales Experience,9.56721957
Integrated Performance Management Products,Cubeware,Sales Experience,2.712466339
Integrated Performance Management Products,IBM Plan. Analytics,Sales Experience,6.023511575
Integrated Performance Management Products,Infor d/EPM,Sales Experience,3.396279785
Integrated Performance Management Products,SAP Analytics Cloud,Sales Experience,3.985268494
Integrated Performance Management Products,Serviceware Perf.,Sales Experience,9.727186325
Integrated Performance Management Products,Peer Group Average,Sales Experience,6.180935649
Integrated Performance Management Products,Bissantz,Customer Experience,5.876490985
Integrated Performance Management Products,CALUMO,Customer Experience,7.304277687
Integrated Performance Management Products,Cubeware,Customer Experience,3.206439052
Integrated Performance Management Products,IBM Plan. Analytics,Customer Experience,7.640909172
Integrated Performance Management Products,Infor d/EPM,Customer Experience,4.519294349
Integrated Performance Management Products,SAP Analytics Cloud,Customer Experience,4.672280668
Integrated Performance Management Products,Serviceware Perf.,Customer Experience,7.252117853
Integrated Performance Management Products,Peer Group Average,Customer Experience,5.781687109
Integrated Performance Management Products,Bissantz,Cloud BI,1.314475874
Integrated Performance Management Products,CALUMO,Cloud BI,8.280139162
Integrated Performance Management Products,Cubeware,Cloud BI,1.033693844
Integrated Performance Management Products,IBM Plan. Analytics,Cloud BI,3.742247769
Integrated Performance Management Products,Infor d/EPM,Cloud BI,3.06156406
Integrated Performance Management Products,SAP Analytics Cloud,Cloud BI,9.487025171
Integrated Performance Management Products,Serviceware Perf.,Cloud BI,1.887050993
Integrated Performance Management Products,Peer Group Average,Cloud BI,4.115170982
Integrated Performance Management Products,Bissantz,Data Preparation,2.920946515
Integrated Performance Management Products,CALUMO,Data Preparation,6.698183591
Integrated Performance Management Products,Cubeware,Data Preparation,2.296140382
Integrated Performance Management Products,IBM Plan. Analytics,Data Preparation,8.970205892
Integrated Performance Management Products,Infor d/EPM,Data Preparation,5.10776798
Integrated Performance Management Products,SAP Analytics Cloud,Data Preparation,3.592280764
Integrated Performance Management Products,Serviceware Perf.,Data Preparation,4.776988262
Integrated Performance Management Products,Peer Group Average,Data Preparation,4.908930484
Integrated Performance Management Products,Bissantz,Visual Analysis,3.680851064
Integrated Performance Management Products,CALUMO,Visual Analysis,3.831380134
Integrated Performance Management Products,Cubeware,Visual Analysis,5.780193992
Integrated Performance Management Products,IBM Plan. Analytics,Visual Analysis,4.691546251
Integrated Performance Management Products,Infor d/EPM,Visual Analysis,3.444305382
Integrated Performance Management Products,SAP Analytics Cloud,Visual Analysis,5.789630655
Integrated Performance Management Products,Serviceware Perf.,Visual Analysis,2.414635942
Integrated Performance Management Products,Peer Group Average,Visual Analysis,4.233220489
Integrated Performance Management Products,Bissantz,Visual Design Standards,9.379310345
Integrated Performance Management Products,CALUMO,Visual Design Standards,1
Integrated Performance Management Products,Cubeware,Visual Design Standards,8.75862069
Integrated Performance Management Products,IBM Plan. Analytics,Visual Design Standards,6.642633229
Integrated Performance Management Products,Infor d/EPM,Visual Design Standards,7.206896552
Integrated Performance Management Products,SAP Analytics Cloud,Visual Design Standards,10
Integrated Performance Management Products,Serviceware Perf.,Visual Design Standards,4.651115619
Integrated Performance Management Products,Peer Group Average,Visual Design Standards,6.805510919
Integrated Performance Management Products,Bissantz,Location Intelligence,4.71559633
Integrated Performance Management Products,CALUMO,Location Intelligence,3.648040033
Integrated Performance Management Products,Cubeware,Location Intelligence,3.752293578
Integrated Performance Management Products,IBM Plan. Analytics,Location Intelligence,2.980817348
Integrated Performance Management Products,Infor d/EPM,Location Intelligence,1.04587156
Integrated Performance Management Products,SAP Analytics Cloud,Location Intelligence,7.339059145
Integrated Performance Management Products,Serviceware Perf.,Location Intelligence,1.607123583
Integrated Performance Management Products,Peer Group Average,Location Intelligence,3.584114511
Integrated Performance Management Products,Bissantz,Mobile BI,5.411764706
Integrated Performance Management Products,CALUMO,Mobile BI,4.20855615
Integrated Performance Management Products,Cubeware,Mobile BI,5.411764706
Integrated Performance Management Products,IBM Plan. Analytics,Mobile BI,3.139037433
Integrated Performance Management Products,Infor d/EPM,Mobile BI,5.117647059
Integrated Performance Management Products,SAP Analytics Cloud,Mobile BI,8.509386733
Integrated Performance Management Products,Serviceware Perf.,Mobile BI,2.557093426
Integrated Performance Management Products,Peer Group Average,Mobile BI,4.907892887
Integrated Performance Management Products,Bissantz,Operational BI,1.158547794
Integrated Performance Management Products,CALUMO,Operational BI,7.25
Integrated Performance Management Products,Cubeware,Operational BI,1.262810202
Integrated Performance Management Products,IBM Plan. Analytics,Operational BI,1.689338235
Integrated Performance Management Products,Infor d/EPM,Operational BI,1.992647059
Integrated Performance Management Products,SAP Analytics Cloud,Operational BI,5.400031289
Integrated Performance Management Products,Serviceware Perf.,Operational BI,2.090776384
Integrated Performance Management Products,Peer Group Average,Operational BI,2.977735852
Integrated Performance Management Products,Bissantz,Innovation,4.083070375
Integrated Performance Management Products,CALUMO,Innovation,4.988042724
Integrated Performance Management Products,Cubeware,Innovation,4.042216771
Integrated Performance Management Products,IBM Plan. Analytics,Innovation,4.550832308
Integrated Performance Management Products,Infor d/EPM,Innovation,3.853814236
Integrated Performance Management Products,SAP Analytics Cloud,Innovation,7.159630537
Integrated Performance Management Products,Serviceware Perf.,Innovation,2.854969173
Integrated Performance Management Products,Peer Group Average,Innovation,4.504653732
Integrated Performance Management Products,Bissantz,Considered for Purchase,2.450975179
Integrated Performance Management Products,CALUMO,Considered for Purchase,1.004938504
Integrated Performance Management Products,Cubeware,Considered for Purchase,2.354572734
Integrated Performance Management Products,IBM Plan. Analytics,Considered for Purchase,3.337877673
Integrated Performance Management Products,Infor d/EPM,Considered for Purchase,2.161767844
Integrated Performance Management Products,SAP Analytics Cloud,Considered for Purchase,4.93815826
Integrated Performance Management Products,Serviceware Perf.,Considered for Purchase,1.139901927
Integrated Performance Management Products,Peer Group Average,Considered for Purchase,2.484027446
Integrated Performance Management Products,Bissantz,Competitive Win Rate,4.794548872
Integrated Performance Management Products,CALUMO,Competitive Win Rate,10
Integrated Performance Management Products,Cubeware,Competitive Win Rate,3.356951701
Integrated Performance Management Products,IBM Plan. Analytics,Competitive Win Rate,4.616210857
Integrated Performance Management Products,Infor d/EPM,Competitive Win Rate,2.386303597
Integrated Performance Management Products,SAP Analytics Cloud,Competitive Win Rate,5.716504376
Integrated Performance Management Products,Serviceware Perf.,Competitive Win Rate,8.530225564
Integrated Performance Management Products,Peer Group Average,Competitive Win Rate,5.628677852
Integrated Performance Management Products,Bissantz,Competitiveness,3.857119395
Integrated Performance Management Products,CALUMO,Competitiveness,6.401975402
Integrated Performance Management Products,Cubeware,Competitiveness,2.956000114
Integrated Performance Management Products,IBM Plan. Analytics,Competitiveness,4.104877583
Integrated Performance Management Products,Infor d/EPM,Competitiveness,2.296489296
Integrated Performance Management Products,SAP Analytics Cloud,Competitiveness,5.405165929
Integrated Performance Management Products,Serviceware Perf.,Competitiveness,5.574096109
Integrated Performance Management Products,Peer Group Average,Competitiveness,4.37081769
International BI Giants,IBM Cog. Analytics,Business Benefits,4.607062933
International BI Giants,IBM Plan. Analytics,Business Benefits,6.322899041
International BI Giants,Infor d/EPM,Business Benefits,5.777826823
International BI Giants,Microsoft Excel,Business Benefits,1
International BI Giants,Microsoft Power BI,Business Benefits,5.950577609
International BI Giants,MicroStrategy,Business Benefits,7.577364166
International BI Giants,Oracle Analytics Cloud,Business Benefits,6.310913706
International BI Giants,Qlik Sense,Business Benefits,7.054004512
International BI Giants,QlikView,Business Benefits,7.499194749
International BI Giants,SAP Analytics Cloud,Business Benefits,4.673002844
International BI Giants,SAP BO BI,Business Benefits,2.622745437
International BI Giants,SAS Platform,Business Benefits,3.14678511
International BI Giants,SAS Visual Analytics,Business Benefits,7.600193377
International BI Giants,Tableau,Business Benefits,5.440443867
International BI Giants,Peer Group Average,Business Benefits,5.398786727
International BI Giants,IBM Cog. Analytics,Project Success,1.882273471
International BI Giants,IBM Plan. Analytics,Project Success,6.528288024
International BI Giants,Infor d/EPM,Project Success,4.822645621
International BI Giants,Microsoft Excel,Project Success,2.087946842
International BI Giants,Microsoft Power BI,Project Success,5.302718589
International BI Giants,MicroStrategy,Project Success,4.599435313
International BI Giants,Oracle Analytics Cloud,Project Success,4.209680382
International BI Giants,Qlik Sense,Project Success,5.042521925
International BI Giants,QlikView,Project Success,5.594334231
International BI Giants,SAP Analytics Cloud,Project Success,4.516313099
International BI Giants,SAP BO BI,Project Success,3.571733308
International BI Giants,SAS Platform,Project Success,4.297575312
International BI Giants,SAS Visual Analytics,Project Success,1
International BI Giants,Tableau,Project Success,5.76539847
International BI Giants,Peer Group Average,Project Success,4.230061756
International BI Giants,IBM Cog. Analytics,Project Length,3.083545334
International BI Giants,IBM Plan. Analytics,Project Length,4.342414683
International BI Giants,Infor d/EPM,Project Length,3.716088328
International BI Giants,Microsoft Excel,Project Length,6.970357431
International BI Giants,Microsoft Power BI,Project Length,5.779179811
International BI Giants,MicroStrategy,Project Length,5.129337539
International BI Giants,Oracle Analytics Cloud,Project Length,2.987381703
International BI Giants,Qlik Sense,Project Length,7.458990536
International BI Giants,QlikView,Project Length,4.795180723
International BI Giants,SAP Analytics Cloud,Project Length,6.09530841
International BI Giants,SAP BO BI,Project Length,4.065641989
International BI Giants,SAS Platform,Project Length,1
International BI Giants,SAS Visual Analytics,Project Length,7.425867508
International BI Giants,Tableau,Project Length,6.291981513
International BI Giants,Peer Group Average,Project Length,4.938662536
International BI Giants,IBM Cog. Analytics,Business Value,3.444880179
International BI Giants,IBM Plan. Analytics,Business Value,6.061281309
International BI Giants,Infor d/EPM,Business Value,5.115810006
International BI Giants,Microsoft Excel,Business Value,2.357708519
International BI Giants,Microsoft Power BI,Business Value,5.706058303
International BI Giants,MicroStrategy,Business Value,6.176716777
International BI Giants,Oracle Analytics Cloud,Business Value,5.056580597
International BI Giants,Qlik Sense,Business Value,6.451007987
International BI Giants,QlikView,Business Value,6.413572239
International BI Giants,SAP Analytics Cloud,Business Value,4.857823857
International BI Giants,SAP BO BI,Business Value,3.179557486
International BI Giants,SAS Platform,Business Value,3.172584326
International BI Giants,SAS Visual Analytics,Business Value,5.371074606
International BI Giants,Tableau,Business Value,5.690685009
International BI Giants,Peer Group Average,Business Value,4.932524371
International BI Giants,IBM Cog. Analytics,Price to Value,1
International BI Giants,IBM Plan. Analytics,Price to Value,5.127905339
International BI Giants,Infor d/EPM,Price to Value,5.258577667
International BI Giants,Microsoft Excel,Price to Value,6.713645322
International BI Giants,Microsoft Power BI,Price to Value,7.608918374
International BI Giants,MicroStrategy,Price to Value,4.442098281
International BI Giants,Oracle Analytics Cloud,Price to Value,5.217030568
International BI Giants,Qlik Sense,Price to Value,5.03930131
International BI Giants,QlikView,Price to Value,5.091004367
International BI Giants,SAP Analytics Cloud,Price to Value,4.150655022
International BI Giants,SAP BO BI,Price to Value,3.379515681
International BI Giants,SAS Platform,Price to Value,1.290829694
International BI Giants,SAS Visual Analytics,Price to Value,4.489956332
International BI Giants,Tableau,Price to Value,3.479509573
International BI Giants,Peer Group Average,Price to Value,4.449210538
International BI Giants,IBM Cog. Analytics,Recommendation,2.343533894
International BI Giants,IBM Plan. Analytics,Recommendation,6.795892169
International BI Giants,Infor d/EPM,Recommendation,1.188703466
International BI Giants,Microsoft Excel,Recommendation,1.698447894
International BI Giants,Microsoft Power BI,Recommendation,5.409499358
International BI Giants,MicroStrategy,Recommendation,4.783055199
International BI Giants,Oracle Analytics Cloud,Recommendation,3.83055199
International BI Giants,Qlik Sense,Recommendation,6.256739409
International BI Giants,QlikView,Recommendation,5.652628486
International BI Giants,SAP Analytics Cloud,Recommendation,2.023816677
International BI Giants,SAP BO BI,Recommendation,1.473192582
International BI Giants,SAS Platform,Recommendation,3.42618742
International BI Giants,SAS Visual Analytics,Recommendation,2.48267009
International BI Giants,Tableau,Recommendation,4.187897424
International BI Giants,Peer Group Average,Recommendation,3.682344004
International BI Giants,IBM Cog. Analytics,Vendor Support,2.396414795
International BI Giants,IBM Plan. Analytics,Vendor Support,3.772610972
International BI Giants,Infor d/EPM,Vendor Support,5.258679374
International BI Giants,Microsoft Excel,Vendor Support,3.349363642
International BI Giants,Microsoft Power BI,Vendor Support,6.10274341
International BI Giants,MicroStrategy,Vendor Support,6.423281144
International BI Giants,Oracle Analytics Cloud,Vendor Support,4.46480599
International BI Giants,Qlik Sense,Vendor Support,4.0748654
International BI Giants,QlikView,Vendor Support,4.617187644
International BI Giants,SAP Analytics Cloud,Vendor Support,5.551010744
International BI Giants,SAP BO BI,Vendor Support,1.980258679
International BI Giants,SAS Platform,Vendor Support,6.357343431
International BI Giants,SAS Visual Analytics,Vendor Support,7.509530293
International BI Giants,Tableau,Vendor Support,6.499251191
International BI Giants,Peer Group Average,Vendor Support,4.882667622
International BI Giants,IBM Cog. Analytics,Implementer Support,2.801801802
International BI Giants,IBM Plan. Analytics,Implementer Support,6.09972041
International BI Giants,Infor d/EPM,Implementer Support,5.495806151
International BI Giants,Microsoft Excel,Implementer Support,1.827027027
International BI Giants,Microsoft Power BI,Implementer Support,4.437364372
International BI Giants,MicroStrategy,Implementer Support,4.332432432
International BI Giants,Oracle Analytics Cloud,Implementer Support,6.526486486
International BI Giants,Qlik Sense,Implementer Support,3.035414725
International BI Giants,QlikView,Implementer Support,5.725868726
International BI Giants,SAP Analytics Cloud,Implementer Support,5.706473916
International BI Giants,SAP BO BI,Implementer Support,4.099099099
International BI Giants,SAS Platform,Implementer Support,4.683397683
International BI Giants,SAS Visual Analytics,Implementer Support,4.243243243
International BI Giants,Tableau,Implementer Support,4.456232352
International BI Giants,Peer Group Average,Implementer Support,4.533597745
International BI Giants,IBM Cog. Analytics,Product Satisfaction,5.387292095
International BI Giants,IBM Plan. Analytics,Product Satisfaction,8.26023627
International BI Giants,Infor d/EPM,Product Satisfaction,4.641825803
International BI Giants,Microsoft Excel,Product Satisfaction,3.937587331
International BI Giants,Microsoft Power BI,Product Satisfaction,7.937587331
International BI Giants,MicroStrategy,Product Satisfaction,6.798012731
International BI Giants,Oracle Analytics Cloud,Product Satisfaction,6.721937587
International BI Giants,Qlik Sense,Product Satisfaction,7.292501164
International BI Giants,QlikView,Product Satisfaction,7.387528826
International BI Giants,SAP Analytics Cloud,Product Satisfaction,5.541963551
International BI Giants,SAP BO BI,Product Satisfaction,4.726179033
International BI Giants,SAS Platform,Product Satisfaction,7.015370284
International BI Giants,SAS Visual Analytics,Product Satisfaction,6.154634374
International BI Giants,Tableau,Product Satisfaction,7.479403386
International BI Giants,Peer Group Average,Product Satisfaction,6.377289983
International BI Giants,IBM Cog. Analytics,Customer Satisfaction,2.750285072
International BI Giants,IBM Plan. Analytics,Customer Satisfaction,6.084028575
International BI Giants,Infor d/EPM,Customer Satisfaction,4.197641212
International BI Giants,Microsoft Excel,Customer Satisfaction,3.214801446
International BI Giants,Microsoft Power BI,Customer Satisfaction,6.069924118
International BI Giants,MicroStrategy,Customer Satisfaction,5.2227706
International BI Giants,Oracle Analytics Cloud,Customer Satisfaction,5.323221977
International BI Giants,Qlik Sense,Customer Satisfaction,5.057483179
International BI Giants,QlikView,Customer Satisfaction,5.693911109
International BI Giants,SAP Analytics Cloud,Customer Satisfaction,4.473177534
International BI Giants,SAP BO BI,Customer Satisfaction,3.074065152
International BI Giants,SAS Platform,Customer Satisfaction,4.471320177
International BI Giants,SAS Visual Analytics,Customer Satisfaction,4.707165166
International BI Giants,Tableau,Customer Satisfaction,5.070726469
International BI Giants,Peer Group Average,Customer Satisfaction,4.672180128
International BI Giants,IBM Cog. Analytics,Dashboards,4.652949216
International BI Giants,IBM Plan. Analytics,Dashboards,3.779873487
International BI Giants,Infor d/EPM,Dashboards,2.283120377
International BI Giants,Microsoft Excel,Dashboards,1
International BI Giants,Microsoft Power BI,Dashboards,7.410558171
International BI Giants,MicroStrategy,Dashboards,7.102268348
International BI Giants,Oracle Analytics Cloud,Dashboards,5.524209818
International BI Giants,Qlik Sense,Dashboards,7.478058064
International BI Giants,QlikView,Dashboards,7.281426986
International BI Giants,SAP Analytics Cloud,Dashboards,6.367046316
International BI Giants,SAP BO BI,Dashboards,3.539451764
International BI Giants,SAS Platform,Dashboards,3.226885885
International BI Giants,SAS Visual Analytics,Dashboards,6.78463349
International BI Giants,Tableau,Dashboards,8.299260256
International BI Giants,Peer Group Average,Dashboards,5.337838727
International BI Giants,IBM Cog. Analytics,Distribution of Reports,7.677518444
International BI Giants,IBM Plan. Analytics,Distribution of Reports,4.205409114
International BI Giants,Infor d/EPM,Distribution of Reports,4.801185962
International BI Giants,Microsoft Excel,Distribution of Reports,1
International BI Giants,Microsoft Power BI,Distribution of Reports,5.44223992
International BI Giants,MicroStrategy,Distribution of Reports,9.164662484
International BI Giants,Oracle Analytics Cloud,Distribution of Reports,6.485354323
International BI Giants,Qlik Sense,Distribution of Reports,4.596082457
International BI Giants,QlikView,Distribution of Reports,3.873947201
International BI Giants,SAP Analytics Cloud,Distribution of Reports,4.597144069
International BI Giants,SAP BO BI,Distribution of Reports,2.746419764
International BI Giants,SAS Platform,Distribution of Reports,3.842408467
International BI Giants,SAS Visual Analytics,Distribution of Reports,3.43871268
International BI Giants,Tableau,Distribution of Reports,5.582412068
International BI Giants,Peer Group Average,Distribution of Reports,4.818106925
International BI Giants,IBM Cog. Analytics,Ad Hoc Query,6.214684757
International BI Giants,IBM Plan. Analytics,Ad Hoc Query,8.144453312
International BI Giants,Infor d/EPM,Ad Hoc Query,4.309656824
International BI Giants,Microsoft Excel,Ad Hoc Query,1.631640366
International BI Giants,Microsoft Power BI,Ad Hoc Query,6.066241022
International BI Giants,MicroStrategy,Ad Hoc Query,6.104602886
International BI Giants,Oracle Analytics Cloud,Ad Hoc Query,6.320031923
International BI Giants,Qlik Sense,Ad Hoc Query,5.855809793
International BI Giants,QlikView,Ad Hoc Query,4.540981644
International BI Giants,SAP Analytics Cloud,Ad Hoc Query,3.819792498
International BI Giants,SAP BO BI,Ad Hoc Query,4.456197434
International BI Giants,SAS Platform,Ad Hoc Query,6.320031923
International BI Giants,SAS Visual Analytics,Ad Hoc Query,3.60207502
International BI Giants,Tableau,Ad Hoc Query,5.369428665
International BI Giants,Peer Group Average,Ad Hoc Query,5.196830576
International BI Giants,IBM Cog. Analytics,Analyses,3.417197452
International BI Giants,IBM Plan. Analytics,Analyses,6.849739433
International BI Giants,Infor d/EPM,Analyses,3.789808917
International BI Giants,Microsoft Excel,Analyses,1
International BI Giants,Microsoft Power BI,Analyses,5.980312681
International BI Giants,MicroStrategy,Analyses,6.740720404
International BI Giants,Oracle Analytics Cloud,Analyses,6.456309713
International BI Giants,Qlik Sense,Analyses,7.896635281
International BI Giants,QlikView,Analyses,6.083838539
International BI Giants,SAP Analytics Cloud,Analyses,6.199891584
International BI Giants,SAP BO BI,Analyses,2.145458322
International BI Giants,SAS Platform,Analyses,5.963375796
International BI Giants,SAS Visual Analytics,Analyses,5.652866242
International BI Giants,Tableau,Analyses,5.14108664
International BI Giants,Peer Group Average,Analyses,5.236945786
International BI Giants,IBM Cog. Analytics,Advanced Analytics,2.420116597
International BI Giants,IBM Plan. Analytics,Advanced Analytics,4.845498033
International BI Giants,Infor d/EPM,Advanced Analytics,2.247972882
International BI Giants,Microsoft Excel,Advanced Analytics,2.184583344
International BI Giants,Microsoft Power BI,Advanced Analytics,4.589271901
