peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
Americas-focused vendors,Considered for purchase,27,Sisense,,1.847256196,3.167830466,3,,2,
Americas-focused vendors,Considered for purchase,27,Yellowfin,,1.847256196,1.656918323,5,,2,
Americas-focused vendors,Considered for purchase,27,Zoho Analytics,,1.847256196,1.240870052,9,,2,
Americas-focused vendors,Competitive win rate,28,Board,,4.241487981,1,13,,2,
Americas-focused vendors,Competitive win rate,28,Dimensional Insight,,4.241487981,10,1,,2,
Americas-focused vendors,Competitive win rate,28,Dundas,,4.241487981,2.990384615,8,,2,
Americas-focused vendors,Competitive win rate,28,Exago,,4.241487981,7.302387268,3,,2,
Americas-focused vendors,Competitive win rate,28,Jedox,,4.241487981,2.688811189,9,,2,
Americas-focused vendors,Competitive win rate,28,Logi Analytics,,4.241487981,3.215384615,7,,2,
Americas-focused vendors,Competitive win rate,28,Longview Analytics,,4.241487981,5.700404858,5,,2,
Americas-focused vendors,Competitive win rate,28,Looker,,4.241487981,1.121724429,12,,2,
Americas-focused vendors,Competitive win rate,28,Phocas,,4.241487981,7.646153846,2,,2,
Americas-focused vendors,Competitive win rate,28,Pyramid A.OS,,4.241487981,3.949832776,6,,2,
Americas-focused vendors,Competitive win rate,28,Sisense,,4.241487981,1.421875,11,,2,
Americas-focused vendors,Competitive win rate,28,Yellowfin,,4.241487981,2.33767927,10,,2,
Americas-focused vendors,Competitive win rate,28,Zoho Analytics,,4.241487981,5.764705882,4,,2,
Americas-focused vendors,Functionality,29,Board,,7.710299553,7.26161749,9,,1,
Americas-focused vendors,Functionality,29,Dimensional Insight,,7.710299553,7.818498726,4,,1,
Americas-focused vendors,Functionality,29,Dundas,,7.710299553,8.013502902,3,,1,
Americas-focused vendors,Functionality,29,Exago,,7.710299553,7.444741299,8,,1,
Americas-focused vendors,Functionality,29,Jedox,,7.710299553,7.225428926,10,,1,
Americas-focused vendors,Functionality,29,Logi Analytics,,7.710299553,6.5368222,13,,1,
Americas-focused vendors,Functionality,29,Longview Analytics,,7.710299553,7.135765878,11,,1,
Americas-focused vendors,Functionality,29,Looker,,7.710299553,7.803880412,5,,1,
Americas-focused vendors,Functionality,29,Phocas,,7.710299553,9.15417037,2,,1,
Americas-focused vendors,Functionality,29,Pyramid A.OS,,7.710299553,9.339300327,1,,1,
Americas-focused vendors,Functionality,29,Sisense,,7.710299553,7.665718637,7,,1,
Americas-focused vendors,Functionality,29,Yellowfin,,7.710299553,7.771136419,6,,1,
Americas-focused vendors,Functionality,29,Zoho Analytics,,7.710299553,7.063310607,12,,1,
Americas-focused vendors,Dashboards,30,Board,,8.429781148,7.170547945,11,,2,
Americas-focused vendors,Dashboards,30,Dimensional Insight,,8.429781148,7.797998219,10,,2,
Americas-focused vendors,Dashboards,30,Dundas,,8.429781148,9.274351804,5,,2,
Americas-focused vendors,Dashboards,30,Exago,,8.429781148,8.439454985,8,,2,
Americas-focused vendors,Dashboards,30,Jedox,,8.429781148,5.662515567,13,,2,
Americas-focused vendors,Dashboards,30,Logi Analytics,,8.429781148,9.056552634,6,,2,
Americas-focused vendors,Dashboards,30,Longview Analytics,,8.429781148,9.532232071,3,,2,
Americas-focused vendors,Dashboards,30,Looker,,8.429781148,6.433887627,12,,2,
Americas-focused vendors,Dashboards,30,Phocas,,8.429781148,9.302427478,4,,2,
Americas-focused vendors,Dashboards,30,Pyramid A.OS,,8.429781148,10,1,,2,
Americas-focused vendors,Dashboards,30,Sisense,,8.429781148,9.625164038,2,,2,
Americas-focused vendors,Dashboards,30,Yellowfin,,8.429781148,8.353746978,9,,2,
Americas-focused vendors,Dashboards,30,Zoho Analytics,,8.429781148,8.938275584,7,,2,
Americas-focused vendors,Ad hoc query,31,Board,,7.006779047,6.988949652,8,,2,
Americas-focused vendors,Ad hoc query,31,Dimensional Insight,,7.006779047,7.614184551,6,,2,
Americas-focused vendors,Ad hoc query,31,Dundas,,7.006779047,6.78760282,9,,2,
Americas-focused vendors,Ad hoc query,31,Exago,,7.006779047,7.818742656,5,,2,
Americas-focused vendors,Ad hoc query,31,Jedox,,7.006779047,7.14453584,7,,2,
Americas-focused vendors,Ad hoc query,31,Logi Analytics,,7.006779047,3.832350934,12,,2,
Americas-focused vendors,Ad hoc query,31,Longview Analytics,,7.006779047,2.279670975,13,,2,
Americas-focused vendors,Ad hoc query,31,Looker,,7.006779047,8.940714908,2,,2,
Americas-focused vendors,Ad hoc query,31,Phocas,,7.006779047,9.609604509,1,,2,
Americas-focused vendors,Ad hoc query,31,Pyramid A.OS,,7.006779047,8.75073443,3,,2,
Americas-focused vendors,Ad hoc query,31,Sisense,,7.006779047,6.668625147,10,,2,
Americas-focused vendors,Ad hoc query,31,Yellowfin,,7.006779047,7.995683811,4,,2,
Americas-focused vendors,Ad hoc query,31,Zoho Analytics,,7.006779047,6.65672738,11,,2,
Americas-focused vendors,Analyses,32,Board,,7.468265172,7.060261779,8,,2,
Americas-focused vendors,Analyses,32,Dimensional Insight,,7.468265172,7.934367338,5,,2,
Americas-focused vendors,Analyses,32,Dundas,,7.468265172,8.797104304,3,,2,
Americas-focused vendors,Analyses,32,Exago,,7.468265172,5.948212351,12,,2,
Americas-focused vendors,Analyses,32,Jedox,,7.468265172,6.894218458,9,,2,
Americas-focused vendors,Analyses,32,Logi Analytics,,7.468265172,6.129556495,11,,2,
Americas-focused vendors,Analyses,32,Longview Analytics,,7.468265172,8.38028169,4,,2,
Americas-focused vendors,Analyses,32,Looker,,7.468265172,7.655372796,7,,2,
Americas-focused vendors,Analyses,32,Phocas,,7.468265172,9.215059588,2,,2,
Americas-focused vendors,Analyses,32,Pyramid A.OS,,7.468265172,10,1,,2,
Americas-focused vendors,Analyses,32,Sisense,,7.468265172,7.827797555,6,,2,
Americas-focused vendors,Analyses,32,Yellowfin,,7.468265172,6.187432286,10,,2,
Americas-focused vendors,Analyses,32,Zoho Analytics,,7.468265172,5.057782593,13,,2,
Americas-focused vendors,Distribution of reports,33,Board,,7.58997239,5.088328076,13,,2,
Americas-focused vendors,Distribution of reports,33,Dimensional Insight,,7.58997239,7.927444795,6,,2,
Americas-focused vendors,Distribution of reports,33,Dundas,,7.58997239,7.194952681,10,,2,
Americas-focused vendors,Distribution of reports,33,Exago,,7.58997239,7.572555205,8,,2,
Americas-focused vendors,Distribution of reports,33,Jedox,,7.58997239,7.435622422,9,,2,
Americas-focused vendors,Distribution of reports,33,Logi Analytics,,7.58997239,7.128828737,11,,2,
Americas-focused vendors,Distribution of reports,33,Longview Analytics,,7.58997239,8.350878774,4,,2,
Americas-focused vendors,Distribution of reports,33,Looker,,7.58997239,8.185546315,5,,2,
Americas-focused vendors,Distribution of reports,33,Phocas,,7.58997239,8.489589905,3,,2,
Americas-focused vendors,Distribution of reports,33,Pyramid A.OS,,7.58997239,8.606466877,1,,2,
Americas-focused vendors,Distribution of reports,33,Sisense,,7.58997239,6.541287808,12,,2,
Americas-focused vendors,Distribution of reports,33,Yellowfin,,7.58997239,8.547682601,2,,2,
Americas-focused vendors,Distribution of reports,33,Zoho Analytics,,7.58997239,7.600456869,7,,2,
Americas-focused vendors,Planning and budgeting,34,Board,,n/a,n/a,n/a,,2,
Americas-focused vendors,Planning and budgeting,34,Dimensional Insight,,n/a,n/a,n/a,,2,
Americas-focused vendors,Planning and budgeting,34,Dundas,,n/a,n/a,n/a,,2,
Americas-focused vendors,Planning and budgeting,34,Exago,,n/a,n/a,n/a,,2,
Americas-focused vendors,Planning and budgeting,34,Jedox,,n/a,n/a,n/a,,2,
Americas-focused vendors,Planning and budgeting,34,Logi Analytics,,n/a,n/a,n/a,,2,
Americas-focused vendors,Planning and budgeting,34,Longview Analytics,,n/a,n/a,n/a,,2,
Americas-focused vendors,Planning and budgeting,34,Looker,,n/a,n/a,n/a,,2,
Americas-focused vendors,Planning and budgeting,34,Phocas,,n/a,n/a,n/a,,2,
Americas-focused vendors,Planning and budgeting,34,Pyramid A.OS,,n/a,n/a,n/a,,2,
Americas-focused vendors,Planning and budgeting,34,Sisense,,n/a,n/a,n/a,,2,
Americas-focused vendors,Planning and budgeting,34,Yellowfin,,n/a,n/a,n/a,,2,
Americas-focused vendors,Planning and budgeting,34,Zoho Analytics,,n/a,n/a,n/a,,2,
Embedded analytics-focused products,Business value,1,Dundas,,6.653219702,6.256979671,9,,1,
Embedded analytics-focused products,Business value,1,Exago,,6.653219702,5.406905702,12,,1,
Embedded analytics-focused products,Business value,1,Information Builders,,6.653219702,6.421307163,8,,1,
Embedded analytics-focused products,Business value,1,Logi Analytics,,6.653219702,6.635457902,5,,1,
Embedded analytics-focused products,Business value,1,Looker,,6.653219702,7.80806401,3,,1,
Embedded analytics-focused products,Business value,1,MS Power BI,,6.653219702,6.17445211,10,,1,
Embedded analytics-focused products,Business value,1,MicroStrategy,,6.653219702,5.164319922,13,,1,
Embedded analytics-focused products,Business value,1,Pyramid A.OS,,6.653219702,8.393718747,2,,1,
Embedded analytics-focused products,Business value,1,Qlik Sense,,6.653219702,6.464333425,6,,1,
Embedded analytics-focused products,Business value,1,Sisense,,6.653219702,8.448626367,1,,1,
Embedded analytics-focused products,Business value,1,TARGIT,,6.653219702,6.427178429,7,,1,
Embedded analytics-focused products,Business value,1,Yellowfin,,6.653219702,5.653424457,11,,1,
Embedded analytics-focused products,Business value,1,Zoho Analytics,,6.653219702,7.237088221,4,,1,
Embedded analytics-focused products,Business benefits,2,Dundas,,6.595860086,5.960682911,9,,2,
Embedded analytics-focused products,Business benefits,2,Exago,,6.595860086,5.048418607,12,,2,
Embedded analytics-focused products,Business benefits,2,Information Builders,,6.595860086,7.064522718,4,,2,
Embedded analytics-focused products,Business benefits,2,Logi Analytics,,6.595860086,6.195400914,8,,2,
Embedded analytics-focused products,Business benefits,2,Looker,,6.595860086,8.133962559,3,,2,
Embedded analytics-focused products,Business benefits,2,MS Power BI,,6.595860086,5.72980524,10,,2,
Embedded analytics-focused products,Business benefits,2,MicroStrategy,,6.595860086,6.552742444,6,,2,
Embedded analytics-focused products,Business benefits,2,Pyramid A.OS,,6.595860086,8.307207579,2,,2,
Embedded analytics-focused products,Business benefits,2,Qlik Sense,,6.595860086,6.475112852,7,,2,
Embedded analytics-focused products,Business benefits,2,Sisense,,6.595860086,9.348193418,1,,2,
Embedded analytics-focused products,Business benefits,2,TARGIT,,6.595860086,6.811945074,5,,2,
Embedded analytics-focused products,Business benefits,2,Yellowfin,,6.595860086,4.628901751,13,,2,
Embedded analytics-focused products,Business benefits,2,Zoho Analytics,,6.595860086,5.489285046,11,,2,
Embedded analytics-focused products,Project success,3,Dundas,,6.929325938,6.277352784,12,,2,
Embedded analytics-focused products,Project success,3,Exago,,6.929325938,6.510422871,10,,2,
Embedded analytics-focused products,Project success,3,Information Builders,,6.929325938,7.251067812,5,,2,
Embedded analytics-focused products,Project success,3,Logi Analytics,,6.929325938,7.382277639,4,,2,
Embedded analytics-focused products,Project success,3,Looker,,6.929325938,7.554922148,3,,2,
Embedded analytics-focused products,Project success,3,MS Power BI,,6.929325938,6.786925538,8,,2,
Embedded analytics-focused products,Project success,3,MicroStrategy,,6.929325938,4.416149068,13,,2,
Embedded analytics-focused products,Project success,3,Pyramid A.OS,,6.929325938,8.260298283,2,,2,
Embedded analytics-focused products,Project success,3,Qlik Sense,,6.929325938,6.380542605,11,,2,
Embedded analytics-focused products,Project success,3,Sisense,,6.929325938,7.228102078,6,,2,
Embedded analytics-focused products,Project success,3,TARGIT,,6.929325938,6.87924606,7,,2,
Embedded analytics-focused products,Project success,3,Yellowfin,,6.929325938,6.67659321,9,,2,
Embedded analytics-focused products,Project success,3,Zoho Analytics,,6.929325938,8.477337093,1,,2,
Embedded analytics-focused products,Project length,4,Dundas,,6.27308608,7.105123728,5,,2,
Embedded analytics-focused products,Project length,4,Exago,,6.27308608,4.275332651,11,,2,
Embedded analytics-focused products,Project length,4,Information Builders,,6.27308608,2.832139202,12,,2,
Embedded analytics-focused products,Project length,4,Logi Analytics,,6.27308608,6.461989392,8,,2,
Embedded analytics-focused products,Project length,4,Looker,,6.27308608,7.336652089,4,,2,
Embedded analytics-focused products,Project length,4,MS Power BI,,6.27308608,6.28344586,9,,2,
Embedded analytics-focused products,Project length,4,MicroStrategy,,6.27308608,2.495394063,13,,2,
Embedded analytics-focused products,Project length,4,Pyramid A.OS,,6.27308608,8.920093178,2,,2,
Embedded analytics-focused products,Project length,4,Qlik Sense,,6.27308608,6.599576783,7,,2,
Embedded analytics-focused products,Project length,4,Sisense,,6.27308608,8.190973793,3,,2,
Embedded analytics-focused products,Project length,4,TARGIT,,6.27308608,4.36874323,10,,2,
Embedded analytics-focused products,Project length,4,Yellowfin,,6.27308608,6.680655067,6,,2,
Embedded analytics-focused products,Project length,4,Zoho Analytics,,6.27308608,10,1,,2,
Embedded analytics-focused products,Customer satisfaction,5,Dundas,,6.793002424,7.065604539,6,,1,
Embedded analytics-focused products,Customer satisfaction,5,Exago,,6.793002424,7.66934097,3,,1,
Embedded analytics-focused products,Customer satisfaction,5,Information Builders,,6.793002424,6.972236499,7,,1,
Embedded analytics-focused products,Customer satisfaction,5,Logi Analytics,,6.793002424,7.522241152,4,,1,
Embedded analytics-focused products,Customer satisfaction,5,Looker,,6.793002424,7.239386907,5,,1,
Embedded analytics-focused products,Customer satisfaction,5,MS Power BI,,6.793002424,6.586161036,8,,1,
Embedded analytics-focused products,Customer satisfaction,5,MicroStrategy,,6.793002424,4.092325656,13,,1,
Embedded analytics-focused products,Customer satisfaction,5,Pyramid A.OS,,6.793002424,8.33401165,1,,1,
Embedded analytics-focused products,Customer satisfaction,5,Qlik Sense,,6.793002424,5.540011064,12,,1,
Embedded analytics-focused products,Customer satisfaction,5,Sisense,,6.793002424,6.403540306,10,,1,
Embedded analytics-focused products,Customer satisfaction,5,TARGIT,,6.793002424,6.216980196,11,,1,
Embedded analytics-focused products,Customer satisfaction,5,Yellowfin,,6.793002424,6.537876677,9,,1,
Embedded analytics-focused products,Customer satisfaction,5,Zoho Analytics,,6.793002424,8.129314861,2,,1,
Embedded analytics-focused products,Price-to-value,6,Dundas,,7.389628199,6.879421222,9,,2,
Embedded analytics-focused products,Price-to-value,6,Exago,,7.389628199,8.581660938,2,,2,
Embedded analytics-focused products,Price-to-value,6,Information Builders,,7.389628199,8.258153422,4,,2,
Embedded analytics-focused products,Price-to-value,6,Logi Analytics,,7.389628199,7.877813505,6,,2,
Embedded analytics-focused products,Price-to-value,6,Looker,,7.389628199,6.727402644,11,,2,
Embedded analytics-focused products,Price-to-value,6,MS Power BI,,7.389628199,7.992935549,5,,2,
Embedded analytics-focused products,Price-to-value,6,MicroStrategy,,7.389628199,4.829581994,13,,2,
Embedded analytics-focused products,Price-to-value,6,Pyramid A.OS,,7.389628199,9.145613229,1,,2,
Embedded analytics-focused products,Price-to-value,6,Qlik Sense,,7.389628199,5.678766513,12,,2,
Embedded analytics-focused products,Price-to-value,6,Sisense,,7.389628199,7.079099678,8,,2,
Embedded analytics-focused products,Price-to-value,6,TARGIT,,7.389628199,6.835400398,10,,2,
Embedded analytics-focused products,Price-to-value,6,Yellowfin,,7.389628199,7.700321543,7,,2,
Embedded analytics-focused products,Price-to-value,6,Zoho Analytics,,7.389628199,8.478995955,3,,2,
Embedded analytics-focused products,Recommendation,7,Dundas,,7.358328823,7.691764706,5,,2,
Embedded analytics-focused products,Recommendation,7,Exago,,7.358328823,7.938181818,4,,2,
Embedded analytics-focused products,Recommendation,7,Information Builders,,7.358328823,7.24,7,,2,
Embedded analytics-focused products,Recommendation,7,Logi Analytics,,7.358328823,6.890909091,11,,2,
Embedded analytics-focused products,Recommendation,7,Looker,,7.358328823,8.985454545,2,,2,
Embedded analytics-focused products,Recommendation,7,MS Power BI,,7.358328823,7.275229358,6,,2,
Embedded analytics-focused products,Recommendation,7,MicroStrategy,,7.358328823,4.744,13,,2,
Embedded analytics-focused products,Recommendation,7,Pyramid A.OS,,7.358328823,8.696551724,3,,2,
Embedded analytics-focused products,Recommendation,7,Qlik Sense,,7.358328823,7.06741573,9,,2,
Embedded analytics-focused products,Recommendation,7,Sisense,,7.358328823,7.061395349,10,,2,
Embedded analytics-focused products,Recommendation,7,TARGIT,,7.358328823,7.165436893,8,,2,
Embedded analytics-focused products,Recommendation,7,Yellowfin,,7.358328823,5.68,12,,2,
Embedded analytics-focused products,Recommendation,7,Zoho Analytics,,7.358328823,9.221935484,1,,2,
Embedded analytics-focused products,Vendor support,8,Dundas,,7.518702156,8.330753498,6,,2,
Embedded analytics-focused products,Vendor support,8,Exago,,7.518702156,9.065060093,2,,2,
Embedded analytics-focused products,Vendor support,8,Information Builders,,7.518702156,7.327781174,8,,2,
Embedded analytics-focused products,Vendor support,8,Logi Analytics,,7.518702156,8.445597658,5,,2,
Embedded analytics-focused products,Vendor support,8,Looker,,7.518702156,8.853109191,3,,2,
Embedded analytics-focused products,Vendor support,8,MS Power BI,,7.518702156,5.985908575,11,,2,
Embedded analytics-focused products,Vendor support,8,MicroStrategy,,7.518702156,4.465139392,13,,2,
Embedded analytics-focused products,Vendor support,8,Pyramid A.OS,,7.518702156,9.11882204,1,,2,
Embedded analytics-focused products,Vendor support,8,Qlik Sense,,7.518702156,5.116939961,12,,2,
Embedded analytics-focused products,Vendor support,8,Sisense,,7.518702156,8.182296414,7,,2,
Embedded analytics-focused products,Vendor support,8,TARGIT,,7.518702156,7.159497746,9,,2,
Embedded analytics-focused products,Vendor support,8,Yellowfin,,7.518702156,8.560441817,4,,2,
Embedded analytics-focused products,Vendor support,8,Zoho Analytics,,7.518702156,7.131780475,10,,2,
Embedded analytics-focused products,Implementer support,9,Dundas,,6.61652033,7.821202532,3,,2,
Embedded analytics-focused products,Implementer support,9,Exago,,6.61652033,8.462025316,1,,2,
Embedded analytics-focused products,Implementer support,9,Information Builders,,6.61652033,6.924050633,6,,2,
Embedded analytics-focused products,Implementer support,9,Logi Analytics,,6.61652033,7.681893231,4,,2,
Embedded analytics-focused products,Implementer support,9,Looker,,6.61652033,6.87522604,7,,2,
Embedded analytics-focused products,Implementer support,9,MS Power BI,,6.61652033,6.079805516,10,,2,
Embedded analytics-focused products,Implementer support,9,MicroStrategy,,6.61652033,3.335443038,13,,2,
Embedded analytics-focused products,Implementer support,9,Pyramid A.OS,,6.61652033,8.367088608,2,,2,
Embedded analytics-focused products,Implementer support,9,Qlik Sense,,6.61652033,4.659810127,12,,2,
Embedded analytics-focused products,Implementer support,9,Sisense,,6.61652033,7.180379747,5,,2,
Embedded analytics-focused products,Implementer support,9,TARGIT,,6.61652033,5.53123724,11,,2,
Embedded analytics-focused products,Implementer support,9,Yellowfin,,6.61652033,6.658227848,8,,2,
Embedded analytics-focused products,Implementer support,9,Zoho Analytics,,6.61652033,6.438374417,9,,2,
Embedded analytics-focused products,Product satisfaction,10,Dundas,,4.88741046,3.914001657,10,,2,
Embedded analytics-focused products,Product satisfaction,10,Exago,,4.88741046,3.769014085,11,,2,
Embedded analytics-focused products,Product satisfaction,10,Information Builders,,4.88741046,5.001408451,5,,2,
Embedded analytics-focused products,Product satisfaction,10,Logi Analytics,,4.88741046,6.950832266,2,,2,
Embedded analytics-focused products,Product satisfaction,10,Looker,,4.88741046,4.064788732,9,,2,
Embedded analytics-focused products,Product satisfaction,10,MS Power BI,,4.88741046,5.505569782,4,,2,
Embedded analytics-focused products,Product satisfaction,10,MicroStrategy,,4.88741046,3.140067994,12,,2,
Embedded analytics-focused products,Product satisfaction,10,Pyramid A.OS,,4.88741046,6.144174136,3,,2,
Embedded analytics-focused products,Product satisfaction,10,Qlik Sense,,4.88741046,4.853521127,6,,2,
Embedded analytics-focused products,Product satisfaction,10,Sisense,,4.88741046,1.797183099,13,,2,
Embedded analytics-focused products,Product satisfaction,10,TARGIT,,4.88741046,4.261971831,8,,2,
Embedded analytics-focused products,Product satisfaction,10,Yellowfin,,4.88741046,4.45915493,7,,2,
Embedded analytics-focused products,Product satisfaction,10,Zoho Analytics,,4.88741046,9.674647887,1,,2,
Embedded analytics-focused products,Customer experience,11,Dundas,,6.270894081,5.435654002,12,,1,
Embedded analytics-focused products,Customer experience,11,Exago,,6.270894081,7.068712447,3,,1,
Embedded analytics-focused products,Customer experience,11,Information Builders,,6.270894081,6.390664339,7,,1,
Embedded analytics-focused products,Customer experience,11,Logi Analytics,,6.270894081,6.779133338,4,,1,
Embedded analytics-focused products,Customer experience,11,Looker,,6.270894081,7.256238106,2,,1,
Embedded analytics-focused products,Customer experience,11,MS Power BI,,6.270894081,5.701811208,8,,1,
Embedded analytics-focused products,Customer experience,11,MicroStrategy,,6.270894081,5.500654591,10,,1,
Embedded analytics-focused products,Customer experience,11,Pyramid A.OS,,6.270894081,8.122611118,1,,1,
Embedded analytics-focused products,Customer experience,11,Qlik Sense,,6.270894081,6.724140479,5,,1,
Embedded analytics-focused products,Customer experience,11,Sisense,,6.270894081,5.467711105,11,,1,
Embedded analytics-focused products,Customer experience,11,TARGIT,,6.270894081,4.995390266,13,,1,
Embedded analytics-focused products,Customer experience,11,Yellowfin,,6.270894081,5.661214401,9,,1,
Embedded analytics-focused products,Customer experience,11,Zoho Analytics,,6.270894081,6.417687648,6,,1,
Embedded analytics-focused products,Self-service,12,Dundas,,5.501655978,1,13,,2,
Embedded analytics-focused products,Self-service,12,Exago,,5.501655978,7.162913907,5,,2,
Embedded analytics-focused products,Self-service,12,Information Builders,,5.501655978,7.608741722,4,,2,
Embedded analytics-focused products,Self-service,12,Logi Analytics,,5.501655978,2.704635762,11,,2,
Embedded analytics-focused products,Self-service,12,Looker,,5.501655978,10,1,,2,
Embedded analytics-focused products,Self-service,12,MS Power BI,,5.501655978,5.424594447,7,,2,
Embedded analytics-focused products,Self-service,12,MicroStrategy,,5.501655978,8.277483444,3,,2,
Embedded analytics-focused products,Self-service,12,Pyramid A.OS,,5.501655978,8.392783741,2,,2,
Embedded analytics-focused products,Self-service,12,Qlik Sense,,5.501655978,7.112820894,6,,2,
Embedded analytics-focused products,Self-service,12,Sisense,,5.501655978,3.534082858,10,,2,
Embedded analytics-focused products,Self-service,12,TARGIT,,5.501655978,4.089731885,9,,2,
Embedded analytics-focused products,Self-service,12,Yellowfin,,5.501655978,4.515811258,8,,2,
Embedded analytics-focused products,Self-service,12,Zoho Analytics,,5.501655978,1.697927793,12,,2,
Embedded analytics-focused products,Flexibility,13,Dundas,,5.737522245,7.747581659,1,,2,
Embedded analytics-focused products,Flexibility,13,Exago,,5.737522245,6.745610819,4,,2,
Embedded analytics-focused products,Flexibility,13,Information Builders,,5.737522245,6.136721678,7,,2,
Embedded analytics-focused products,Flexibility,13,Logi Analytics,,5.737522245,7.359020272,2,,2,
Embedded analytics-focused products,Flexibility,13,Looker,,5.737522245,6.411575483,5,,2,
Embedded analytics-focused products,Flexibility,13,MS Power BI,,5.737522245,3.458896328,13,,2,
Embedded analytics-focused products,Flexibility,13,MicroStrategy,,5.737522245,3.709344024,12,,2,
Embedded analytics-focused products,Flexibility,13,Pyramid A.OS,,5.737522245,4.95018924,10,,2,
Embedded analytics-focused products,Flexibility,13,Qlik Sense,,5.737522245,5.529839346,8,,2,
Embedded analytics-focused products,Flexibility,13,Sisense,,5.737522245,5.09906345,9,,2,
Embedded analytics-focused products,Flexibility,13,TARGIT,,5.737522245,4.129862188,11,,2,
Embedded analytics-focused products,Flexibility,13,Yellowfin,,5.737522245,6.370193188,6,,2,
Embedded analytics-focused products,Flexibility,13,Zoho Analytics,,5.737522245,6.939891512,3,,2,
Embedded analytics-focused products,Ease of use,14,Dundas,,6.518539811,4.16995717,11,,2,
Embedded analytics-focused products,Ease of use,14,Exago,,6.518539811,7.23639249,6,,2,
Embedded analytics-focused products,Ease of use,14,Information Builders,,6.518539811,2.942965293,12,,2,
Embedded analytics-focused products,Ease of use,14,Logi Analytics,,6.518539811,8.128975079,4,,2,
Embedded analytics-focused products,Ease of use,14,Looker,,6.518539811,7.060792588,7,,2,
Embedded analytics-focused products,Ease of use,14,MS Power BI,,6.518539811,6.590894055,8,,2,
Embedded analytics-focused products,Ease of use,14,MicroStrategy,,6.518539811,2.931348562,13,,2,
Embedded analytics-focused products,Ease of use,14,Pyramid A.OS,,6.518539811,8.602474649,3,,2,
Embedded analytics-focused products,Ease of use,14,Qlik Sense,,6.518539811,5.937507,9,,2,
Embedded analytics-focused products,Ease of use,14,Sisense,,6.518539811,8.767074112,2,,2,
Embedded analytics-focused products,Ease of use,14,TARGIT,,6.518539811,5.921958876,10,,2,
Embedded analytics-focused products,Ease of use,14,Yellowfin,,6.518539811,7.318351535,5,,2,
Embedded analytics-focused products,Ease of use,14,Zoho Analytics,,6.518539811,9.132326138,1,,2,
Embedded analytics-focused products,Sales experience,15,Dundas,,7.493079491,8.729162732,3,,2,
Embedded analytics-focused products,Sales experience,15,Exago,,7.493079491,10,1,,2,
Embedded analytics-focused products,Sales experience,15,Information Builders,,7.493079491,6.133023743,10,,2,
Embedded analytics-focused products,Sales experience,15,Logi Analytics,,7.493079491,7.639873646,7,,2,
Embedded analytics-focused products,Sales experience,15,Looker,,7.493079491,8.712503017,4,,2,
Embedded analytics-focused products,Sales experience,15,MS Power BI,,7.493079491,5.586165197,12,,2,
Embedded analytics-focused products,Sales experience,15,MicroStrategy,,7.493079491,5.981117428,11,,2,
Embedded analytics-focused products,Sales experience,15,Pyramid A.OS,,7.493079491,8.870770314,2,,2,
Embedded analytics-focused products,Sales experience,15,Qlik Sense,,7.493079491,5.167517507,13,,2,
Embedded analytics-focused products,Sales experience,15,Sisense,,7.493079491,8.296472901,6,,2,
Embedded analytics-focused products,Sales experience,15,TARGIT,,7.493079491,7.196367944,8,,2,
Embedded analytics-focused products,Sales experience,15,Yellowfin,,7.493079491,8.440702845,5,,2,
Embedded analytics-focused products,Sales experience,15,Zoho Analytics,,7.493079491,6.656356108,9,,2,
Embedded analytics-focused products,Query performance,16,Dundas,,6.157094655,6.096726064,7,,2,
Embedded analytics-focused products,Query performance,16,Exago,,6.157094655,5.177716,10,,2,
Embedded analytics-focused products,Query performance,16,Information Builders,,6.157094655,7.886329483,3,,2,
Embedded analytics-focused products,Query performance,16,Logi Analytics,,6.157094655,7.945603654,2,,2,
Embedded analytics-focused products,Query performance,16,Looker,,6.157094655,5.511323695,9,,2,
Embedded analytics-focused products,Query performance,16,MS Power BI,,6.157094655,6.366287977,6,,2,
Embedded analytics-focused products,Query performance,16,MicroStrategy,,6.157094655,4.336620234,11,,2,
Embedded analytics-focused products,Query performance,16,Pyramid A.OS,,6.157094655,10,1,,2,
Embedded analytics-focused products,Query performance,16,Qlik Sense,,6.157094655,7.011357805,4,,2,
Embedded analytics-focused products,Query performance,16,Sisense,,6.157094655,4.232054184,12,,2,
Embedded analytics-focused products,Query performance,16,TARGIT,,6.157094655,5.904639586,8,,2,
Embedded analytics-focused products,Query performance,16,Yellowfin,,6.157094655,2.991025143,13,,2,
Embedded analytics-focused products,Query performance,16,Zoho Analytics,,6.157094655,6.582546686,5,,2,
Embedded analytics-focused products,Performance satisfaction,17,Dundas,,7.479869978,7.579113924,7,,2,
Embedded analytics-focused products,Performance satisfaction,17,Exago,,7.479869978,7.669735328,6,,2,
Embedded analytics-focused products,Performance satisfaction,17,Information Builders,,7.479869978,7.025316456,9,,2,
Embedded analytics-focused products,Performance satisfaction,17,Logi Analytics,,7.479869978,9.074367089,4,,2,
Embedded analytics-focused products,Performance satisfaction,17,Looker,,7.479869978,5.619816674,11,,2,
Embedded analytics-focused products,Performance satisfaction,17,MS Power BI,,7.479869978,7.986272063,5,,2,
Embedded analytics-focused products,Performance satisfaction,17,MicroStrategy,,7.479869978,7.51548613,8,,2,
